01-Mar-2019 13:37 : This is background 13:37:26 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:04","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:05 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:05","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:06 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:06","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:07 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:07","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:08 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:08","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:09 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:09","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:10 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:10","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:11 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:11","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:12 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:12","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:13 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:13","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:14 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:14","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:15 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:15","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:16 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:16","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:17 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:17","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:18 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:18","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:19 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:19","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:20 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:20","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:21 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:21","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:22 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:22","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:23 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:23","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:24 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:24","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:25 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:25","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:26 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:26","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:27 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:27","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:28 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:28","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:29 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:29","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:30 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:30","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:31 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:31","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:32 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:32","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:33 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:33","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:34 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:34","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:35 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:35","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:36 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:36","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:37 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:37","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:38 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:38","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:39 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:39","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:40 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:40","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:41 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:41","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:42 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:42","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:43 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:43","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:44 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:44","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:45 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
01-Mar-2019 14:07 :  Update 
01-Mar-2019 14:07 : {"latitude":"Thu Jan 01 09:30:00 GMT 05:30 1970","longitude":"Thu Jan 01 18:30:00 GMT 05:30 1970","address":"Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India","time":"2019-03-01 14:07:45","isOutSideFence":1},
01-Mar-2019 14:07 : This is background 14:07:46 Latitude Thu Jan 01 09:30:00 GMT 05:30 1970 Longitude Thu Jan 01 18:30:00 GMT 05:30 1970 Address Ubitech Road, Kailash Nagar, Mahalgaon, Gwalior, Madhya Pradesh 474011, India Empid 4140
